"","Station","Date.local.","Amount.MJ.m2.","Period.Hrs.","Type","Freq"
"29601","Christchurch Aero","20190718:2100",0,1,"G","H"
"29602","Christchurch Aero","20190718:2200",0,1,"G","H"
"29603","Christchurch Aero","20190718:2300",0,1,"G","H"
"29604","Christchurch Aero","20190719:0000",0,1,"G","H"
"29605","Christchurch Aero","20190719:0100",0,1,"G","H"
"29606","Christchurch Aero","20190719:0200",0,1,"G","H"
"29607","Christchurch Aero","20190719:0300",0,1,"G","H"
"29608","Christchurch Aero","20190719:0400",0,1,"G","H"
"29609","Christchurch Aero","20190719:0500",0,1,"G","H"
"29610","Christchurch Aero","20190719:0600",0,1,"G","H"
"29611","Christchurch Aero","20190719:0700",0,1,"G","H"
"29612","Christchurch Aero","20190719:0800",0,1,"G","H"
"29613","Christchurch Aero","20190719:0900",0,1,"G","H"
"29614","Christchurch Aero","20190719:1000",0.03,1,"G","H"
"29615","Christchurch Aero","20190719:1100",0.11,1,"G","H"
"29616","Christchurch Aero","20190719:1200",0.25,1,"G","H"
"29617","Christchurch Aero","20190719:1300",0.36,1,"G","H"
"29618","Christchurch Aero","20190719:1400",0.49,1,"G","H"
"29619","Christchurch Aero","20190719:1500",0.21,1,"G","H"
"29620","Christchurch Aero","20190719:1600",0.14,1,"G","H"
"29621","Christchurch Aero","20190719:1700",0.04,1,"G","H"
"29622","Christchurch Aero","20190719:1800",0,1,"G","H"
"29623","Christchurch Aero","20190719:1900",0,1,"G","H"
"29624","Christchurch Aero","20190719:2000",0,1,"G","H"
"29625","Christchurch Aero","20190719:2100",0,1,"G","H"
"29626","Christchurch Aero","20190719:2200",0,1,"G","H"
"29627","Christchurch Aero","20190719:2300",0,1,"G","H"
"29628","Christchurch Aero","20190720:0000",0,1,"G","H"
"29629","Christchurch Aero","20190720:0100",0,1,"G","H"
"29630","Christchurch Aero","20190720:0200",0,1,"G","H"
"29631","Christchurch Aero","20190720:0300",0,1,"G","H"
"29632","Christchurch Aero","20190720:0400",0,1,"G","H"
"29633","Christchurch Aero","20190720:0500",0,1,"G","H"
"29634","Christchurch Aero","20190720:0600",0,1,"G","H"
"29635","Christchurch Aero","20190720:0700",0,1,"G","H"
"29636","Christchurch Aero","20190720:0800",0,1,"G","H"
"29637","Christchurch Aero","20190720:0900",0.02,1,"G","H"
"29638","Christchurch Aero","20190720:1000",0.08,1,"G","H"
"29639","Christchurch Aero","20190720:1100",0.21,1,"G","H"
"29640","Christchurch Aero","20190720:1200",0.28,1,"G","H"
"29641","Christchurch Aero","20190720:1300",0.37,1,"G","H"
"29642","Christchurch Aero","20190720:1400",0.46,1,"G","H"
"29643","Christchurch Aero","20190720:1500",0.36,1,"G","H"
"29644","Christchurch Aero","20190720:1600",0.25,1,"G","H"
"29645","Christchurch Aero","20190720:1700",0.05,1,"G","H"
"29646","Christchurch Aero","20190720:1800",0,1,"G","H"
"29647","Christchurch Aero","20190720:1900",0,1,"G","H"
"29648","Christchurch Aero","20190720:2000",0,1,"G","H"
"29649","Christchurch Aero","20190720:2100",0,1,"G","H"
"29650","Christchurch Aero","20190720:2200",0,1,"G","H"
"29651","Christchurch Aero","20190720:2300",0,1,"G","H"
"29652","Christchurch Aero","20190721:0000",0,1,"G","H"
"29653","Christchurch Aero","20190721:0100",0,1,"G","H"
"29654","Christchurch Aero","20190721:0200",0,1,"G","H"
"29655","Christchurch Aero","20190721:0300",0,1,"G","H"
"29656","Christchurch Aero","20190721:0400",0,1,"G","H"
"29657","Christchurch Aero","20190721:0500",0,1,"G","H"
"29658","Christchurch Aero","20190721:0600",0,1,"G","H"
"29659","Christchurch Aero","20190721:0700",0,1,"G","H"
"29660","Christchurch Aero","20190721:0800",0,1,"G","H"
"29661","Christchurch Aero","20190721:0900",0.01,1,"G","H"
"29662","Christchurch Aero","20190721:1000",0.14,1,"G","H"
"29663","Christchurch Aero","20190721:1100",0.48,1,"G","H"
"29664","Christchurch Aero","20190721:1200",0.55,1,"G","H"
"29665","Christchurch Aero","20190721:1300",0.73,1,"G","H"
"29666","Christchurch Aero","20190721:1400",0.59,1,"G","H"
"29667","Christchurch Aero","20190721:1500",0.39,1,"G","H"
"29668","Christchurch Aero","20190721:1600",0.21,1,"G","H"
"29669","Christchurch Aero","20190721:1700",0.1,1,"G","H"
"29670","Christchurch Aero","20190721:1800",0,1,"G","H"
"29671","Christchurch Aero","20190721:1900",0,1,"G","H"
"29672","Christchurch Aero","20190721:2000",0,1,"G","H"
"29673","Christchurch Aero","20190721:2100",0,1,"G","H"
"29674","Christchurch Aero","20190721:2200",0,1,"G","H"
"29675","Christchurch Aero","20190721:2300",0,1,"G","H"
"29676","Christchurch Aero","20190722:0000",0,1,"G","H"
"29677","Christchurch Aero","20190722:0100",0,1,"G","H"
"29678","Christchurch Aero","20190722:0200",0,1,"G","H"
"29679","Christchurch Aero","20190722:0300",0,1,"G","H"
"29680","Christchurch Aero","20190722:0400",0,1,"G","H"
"29681","Christchurch Aero","20190722:0500",0,1,"G","H"
"29682","Christchurch Aero","20190722:0600",0,1,"G","H"
"29683","Christchurch Aero","20190722:0700",0,1,"G","H"
"29684","Christchurch Aero","20190722:0800",0,1,"G","H"
"29685","Christchurch Aero","20190722:0900",0.06,1,"G","H"
"29686","Christchurch Aero","20190722:1000",0.19,1,"G","H"
"29687","Christchurch Aero","20190722:1100",0.45,1,"G","H"
"29688","Christchurch Aero","20190722:1200",0.5,1,"G","H"
"29689","Christchurch Aero","20190722:1300",0.5,1,"G","H"
"29690","Christchurch Aero","20190722:1400",0.76,1,"G","H"
"29691","Christchurch Aero","20190722:1500",0.44,1,"G","H"
"29692","Christchurch Aero","20190722:1600",0.28,1,"G","H"
"29693","Christchurch Aero","20190722:1700",0.12,1,"G","H"
"29694","Christchurch Aero","20190722:1800",0,1,"G","H"
"29695","Christchurch Aero","20190722:1900",0,1,"G","H"
"29696","Christchurch Aero","20190722:2000",0,1,"G","H"
"29697","Christchurch Aero","20190722:2100",0,1,"G","H"
"29698","Christchurch Aero","20190722:2200",0,1,"G","H"
"29699","Christchurch Aero","20190722:2300",0,1,"G","H"
"29700","Christchurch Aero","20190723:0000",0,1,"G","H"
"29701","Christchurch Aero","20190723:0100",0,1,"G","H"
"29702","Christchurch Aero","20190723:0200",0,1,"G","H"
"29703","Christchurch Aero","20190723:0300",0,1,"G","H"
"29704","Christchurch Aero","20190723:0400",0,1,"G","H"
"29705","Christchurch Aero","20190723:0500",0,1,"G","H"
"29706","Christchurch Aero","20190723:0600",0,1,"G","H"
"29707","Christchurch Aero","20190723:0700",0,1,"G","H"
"29708","Christchurch Aero","20190723:0800",0,1,"G","H"
"29709","Christchurch Aero","20190723:0900",0.07,1,"G","H"
"29710","Christchurch Aero","20190723:1000",0.28,1,"G","H"
"29711","Christchurch Aero","20190723:1100",0.55,1,"G","H"
"29712","Christchurch Aero","20190723:1200",0.65,1,"G","H"
"29713","Christchurch Aero","20190723:1300",0.76,1,"G","H"
"29714","Christchurch Aero","20190723:1400",0.77,1,"G","H"
"29715","Christchurch Aero","20190723:1500",0.59,1,"G","H"
"29716","Christchurch Aero","20190723:1600",0.34,1,"G","H"
"29717","Christchurch Aero","20190723:1700",0.18,1,"G","H"
"29718","Christchurch Aero","20190723:1800",0.02,1,"G","H"
"29719","Christchurch Aero","20190723:1900",0,1,"G","H"
"29720","Christchurch Aero","20190723:2000",0,1,"G","H"
"29721","Christchurch Aero","20190723:2100",0,1,"G","H"
"29722","Christchurch Aero","20190723:2200",0,1,"G","H"
"29723","Christchurch Aero","20190723:2300",0,1,"G","H"
"29724","Christchurch Aero","20190724:0000",0,1,"G","H"
"29725","Christchurch Aero","20190724:0100",0,1,"G","H"
"29726","Christchurch Aero","20190724:0200",0,1,"G","H"
"29727","Christchurch Aero","20190724:0300",0,1,"G","H"
"29728","Christchurch Aero","20190724:0400",0,1,"G","H"
"29729","Christchurch Aero","20190724:0500",0,1,"G","H"
"29730","Christchurch Aero","20190724:0600",0,1,"G","H"
"29731","Christchurch Aero","20190724:0700",0,1,"G","H"
"29732","Christchurch Aero","20190724:0800",0,1,"G","H"
"29733","Christchurch Aero","20190724:0900",0,1,"G","H"
"29734","Christchurch Aero","20190724:1000",0.07,1,"G","H"
"29735","Christchurch Aero","20190724:1100",0.33,1,"G","H"
"29736","Christchurch Aero","20190724:1200",0.49,1,"G","H"
"29737","Christchurch Aero","20190724:1300",1.11,1,"G","H"
"29738","Christchurch Aero","20190724:1400",1.25,1,"G","H"
"29739","Christchurch Aero","20190724:1500",0.74,1,"G","H"
"29740","Christchurch Aero","20190724:1600",0.87,1,"G","H"
"29741","Christchurch Aero","20190724:1700",0.44,1,"G","H"
"29742","Christchurch Aero","20190724:1800",0.01,1,"G","H"
"29743","Christchurch Aero","20190724:1900",0,1,"G","H"
"29744","Christchurch Aero","20190724:2000",0,1,"G","H"
"29745","Christchurch Aero","20190724:2100",0,1,"G","H"
"29746","Christchurch Aero","20190724:2200",0,1,"G","H"
"29747","Christchurch Aero","20190724:2300",0,1,"G","H"
"29748","Christchurch Aero","20190725:0000",0,1,"G","H"
"29749","Christchurch Aero","20190725:0100",0,1,"G","H"
"29750","Christchurch Aero","20190725:0200",0,1,"G","H"
"29751","Christchurch Aero","20190725:0300",0,1,"G","H"
"29752","Christchurch Aero","20190725:0400",0,1,"G","H"
"29753","Christchurch Aero","20190725:0500",0,1,"G","H"
"29754","Christchurch Aero","20190725:0600",0,1,"G","H"
"29755","Christchurch Aero","20190725:0700",0,1,"G","H"
"29756","Christchurch Aero","20190725:0800",0,1,"G","H"
"29757","Christchurch Aero","20190725:0900",0.16,1,"G","H"
"29758","Christchurch Aero","20190725:1000",0.66,1,"G","H"
"29759","Christchurch Aero","20190725:1100",0.93,1,"G","H"
"29760","Christchurch Aero","20190725:1200",1.33,1,"G","H"
"29761","Christchurch Aero","20190725:1300",1.45,1,"G","H"
"29762","Christchurch Aero","20190725:1400",1.41,1,"G","H"
"29763","Christchurch Aero","20190725:1500",1.21,1,"G","H"
"29764","Christchurch Aero","20190725:1600",0.85,1,"G","H"
"29765","Christchurch Aero","20190725:1700",0.42,1,"G","H"
"29766","Christchurch Aero","20190725:1800",0.03,1,"G","H"
"29767","Christchurch Aero","20190725:1900",0,1,"G","H"
"29768","Christchurch Aero","20190725:2000",0,1,"G","H"
"29769","Christchurch Aero","20190725:2100",0,1,"G","H"
"29770","Christchurch Aero","20190725:2200",0,1,"G","H"
"29771","Christchurch Aero","20190725:2300",0,1,"G","H"
"29772","Christchurch Aero","20190726:0000",0,1,"G","H"
"29773","Christchurch Aero","20190726:0100",0,1,"G","H"
"29774","Christchurch Aero","20190726:0200",0,1,"G","H"
"29775","Christchurch Aero","20190726:0300",0,1,"G","H"
"29776","Christchurch Aero","20190726:0400",0,1,"G","H"
"29777","Christchurch Aero","20190726:0500",0,1,"G","H"
"29778","Christchurch Aero","20190726:0600",0,1,"G","H"
"29779","Christchurch Aero","20190726:0700",0,1,"G","H"
"29780","Christchurch Aero","20190726:0800",0,1,"G","H"
"29781","Christchurch Aero","20190726:0900",0.13,1,"G","H"
"29782","Christchurch Aero","20190726:1000",0.3,1,"G","H"
"29783","Christchurch Aero","20190726:1100",0.5,1,"G","H"
"29784","Christchurch Aero","20190726:1200",1.02,1,"G","H"
"29785","Christchurch Aero","20190726:1300",1.53,1,"G","H"
"29786","Christchurch Aero","20190726:1400",1.49,1,"G","H"
"29787","Christchurch Aero","20190726:1500",1.28,1,"G","H"
"29788","Christchurch Aero","20190726:1600",0.92,1,"G","H"
"29789","Christchurch Aero","20190726:1700",0.27,1,"G","H"
"29790","Christchurch Aero","20190726:1800",0,1,"G","H"
"29791","Christchurch Aero","20190726:1900",0,1,"G","H"
"29792","Christchurch Aero","20190726:2000",0,1,"G","H"
"29793","Christchurch Aero","20190726:2100",0,1,"G","H"
"29794","Christchurch Aero","20190726:2200",0,1,"G","H"
"29795","Christchurch Aero","20190726:2300",0,1,"G","H"
"29796","Christchurch Aero","20190727:0000",0,1,"G","H"
"29797","Christchurch Aero","20190727:0100",0,1,"G","H"
"29798","Christchurch Aero","20190727:0200",0,1,"G","H"
"29799","Christchurch Aero","20190727:0300",0,1,"G","H"
"29800","Christchurch Aero","20190727:0400",0,1,"G","H"
"29801","Christchurch Aero","20190727:0500",0,1,"G","H"
"29802","Christchurch Aero","20190727:0600",0,1,"G","H"
"29803","Christchurch Aero","20190727:0700",0,1,"G","H"
"29804","Christchurch Aero","20190727:0800",0,1,"G","H"
"29805","Christchurch Aero","20190727:0900",0.15,1,"G","H"
"29806","Christchurch Aero","20190727:1000",0.77,1,"G","H"
"29807","Christchurch Aero","20190727:1100",0.81,1,"G","H"
"29808","Christchurch Aero","20190727:1200",1.21,1,"G","H"
"29809","Christchurch Aero","20190727:1300",1.31,1,"G","H"
"29810","Christchurch Aero","20190727:1400",1.43,1,"G","H"
"29811","Christchurch Aero","20190727:1500",1.12,1,"G","H"
"29812","Christchurch Aero","20190727:1600",0.59,1,"G","H"
"29813","Christchurch Aero","20190727:1700",0.28,1,"G","H"
"29814","Christchurch Aero","20190727:1800",0.03,1,"G","H"
"29815","Christchurch Aero","20190727:1900",0,1,"G","H"
"29816","Christchurch Aero","20190727:2000",0,1,"G","H"
"29817","Christchurch Aero","20190727:2100",0,1,"G","H"
"29818","Christchurch Aero","20190727:2200",0,1,"G","H"
"29819","Christchurch Aero","20190727:2300",0,1,"G","H"
"29820","Christchurch Aero","20190728:0000",0,1,"G","H"
"29821","Christchurch Aero","20190728:0100",0,1,"G","H"
"29822","Christchurch Aero","20190728:0200",0,1,"G","H"
"29823","Christchurch Aero","20190728:0300",0,1,"G","H"
"29824","Christchurch Aero","20190728:0400",0,1,"G","H"
"29825","Christchurch Aero","20190728:0500",0,1,"G","H"
"29826","Christchurch Aero","20190728:0600",0,1,"G","H"
"29827","Christchurch Aero","20190728:0700",0,1,"G","H"
"29828","Christchurch Aero","20190728:0800",0,1,"G","H"
"29829","Christchurch Aero","20190728:0900",0.1,1,"G","H"
"29830","Christchurch Aero","20190728:1000",0.3,1,"G","H"
"29831","Christchurch Aero","20190728:1100",0.38,1,"G","H"
"29832","Christchurch Aero","20190728:1200",0.58,1,"G","H"
"29833","Christchurch Aero","20190728:1300",0.86,1,"G","H"
"29834","Christchurch Aero","20190728:1400",1.74,1,"G","H"
"29835","Christchurch Aero","20190728:1500",1.22,1,"G","H"
"29836","Christchurch Aero","20190728:1600",0.43,1,"G","H"
"29837","Christchurch Aero","20190728:1700",0.22,1,"G","H"
"29838","Christchurch Aero","20190728:1800",0.01,1,"G","H"
"29839","Christchurch Aero","20190728:1900",0,1,"G","H"
"29840","Christchurch Aero","20190728:2000",0,1,"G","H"
"29841","Christchurch Aero","20190728:2100",0,1,"G","H"
"29842","Christchurch Aero","20190728:2200",0,1,"G","H"
"29843","Christchurch Aero","20190728:2300",0,1,"G","H"
"29844","Christchurch Aero","20190729:0000",0,1,"G","H"
"29845","Christchurch Aero","20190729:0100",0,1,"G","H"
"29846","Christchurch Aero","20190729:0200",0,1,"G","H"
"29847","Christchurch Aero","20190729:0300",0,1,"G","H"
"29848","Christchurch Aero","20190729:0400",0,1,"G","H"
"29849","Christchurch Aero","20190729:0500",0,1,"G","H"
"29850","Christchurch Aero","20190729:0600",0,1,"G","H"
"29851","Christchurch Aero","20190729:0700",0,1,"G","H"
"29852","Christchurch Aero","20190729:0800",0,1,"G","H"
"29853","Christchurch Aero","20190729:0900",0.15,1,"G","H"
"29854","Christchurch Aero","20190729:1000",0.56,1,"G","H"
"29855","Christchurch Aero","20190729:1100",1.16,1,"G","H"
"29856","Christchurch Aero","20190729:1200",1.53,1,"G","H"
"29857","Christchurch Aero","20190729:1300",1.19,1,"G","H"
"29858","Christchurch Aero","20190729:1400",1.53,1,"G","H"
"29859","Christchurch Aero","20190729:1500",1.16,1,"G","H"
"29860","Christchurch Aero","20190729:1600",0.9,1,"G","H"
"29861","Christchurch Aero","20190729:1700",0.45,1,"G","H"
"29862","Christchurch Aero","20190729:1800",0.02,1,"G","H"
"29863","Christchurch Aero","20190729:1900",0,1,"G","H"
"29864","Christchurch Aero","20190729:2000",0,1,"G","H"
"29865","Christchurch Aero","20190729:2100",0,1,"G","H"
"29866","Christchurch Aero","20190729:2200",0,1,"G","H"
"29867","Christchurch Aero","20190729:2300",0,1,"G","H"
"29868","Christchurch Aero","20190730:0000",0,1,"G","H"
"29869","Christchurch Aero","20190730:0100",0,1,"G","H"
"29870","Christchurch Aero","20190730:0200",0,1,"G","H"
"29871","Christchurch Aero","20190730:0300",0,1,"G","H"
"29872","Christchurch Aero","20190730:0400",0,1,"G","H"
"29873","Christchurch Aero","20190730:0500",0,1,"G","H"
"29874","Christchurch Aero","20190730:0600",0,1,"G","H"
"29875","Christchurch Aero","20190730:0700",0,1,"G","H"
"29876","Christchurch Aero","20190730:0800",0,1,"G","H"
"29877","Christchurch Aero","20190730:0900",0.08,1,"G","H"
"29878","Christchurch Aero","20190730:1000",0.25,1,"G","H"
"29879","Christchurch Aero","20190730:1100",0.56,1,"G","H"
"29880","Christchurch Aero","20190730:1200",0.83,1,"G","H"
"29881","Christchurch Aero","20190730:1300",1.39,1,"G","H"
"29882","Christchurch Aero","20190730:1400",0.87,1,"G","H"
"29883","Christchurch Aero","20190730:1500",1.11,1,"G","H"
"29884","Christchurch Aero","20190730:1600",0.9,1,"G","H"
"29885","Christchurch Aero","20190730:1700",0.4,1,"G","H"
"29886","Christchurch Aero","20190730:1800",0.04,1,"G","H"
"29887","Christchurch Aero","20190730:1900",0,1,"G","H"
"29888","Christchurch Aero","20190730:2000",0,1,"G","H"
"29889","Christchurch Aero","20190730:2100",0,1,"G","H"
"29890","Christchurch Aero","20190730:2200",0,1,"G","H"
"29891","Christchurch Aero","20190730:2300",0,1,"G","H"
"29892","Christchurch Aero","20190731:0000",0,1,"G","H"
"29893","Christchurch Aero","20190731:0100",0,1,"G","H"
"29894","Christchurch Aero","20190731:0200",0,1,"G","H"
"29895","Christchurch Aero","20190731:0300",0,1,"G","H"
"29896","Christchurch Aero","20190731:0400",0,1,"G","H"
"29897","Christchurch Aero","20190731:0500",0,1,"G","H"
"29898","Christchurch Aero","20190731:0600",0,1,"G","H"
"29899","Christchurch Aero","20190731:0700",0,1,"G","H"
"29900","Christchurch Aero","20190731:0800",0,1,"G","H"
"29901","Christchurch Aero","20190731:0900",0.03,1,"G","H"
"29902","Christchurch Aero","20190731:1000",0.18,1,"G","H"
"29903","Christchurch Aero","20190731:1100",0.19,1,"G","H"
"29904","Christchurch Aero","20190731:1200",0.31,1,"G","H"
"29905","Christchurch Aero","20190731:1300",0.61,1,"G","H"
"29906","Christchurch Aero","20190731:1400",1.4,1,"G","H"
"29907","Christchurch Aero","20190731:1500",1.24,1,"G","H"
"29908","Christchurch Aero","20190731:1600",1.14,1,"G","H"
"29909","Christchurch Aero","20190731:1700",0.7,1,"G","H"
"29910","Christchurch Aero","20190731:1800",0.03,1,"G","H"
"29911","Christchurch Aero","20190731:1900",0,1,"G","H"
"29912","Christchurch Aero","20190731:2000",0,1,"G","H"
"29913","Christchurch Aero","20190731:2100",0,1,"G","H"
"29914","Christchurch Aero","20190731:2200",0,1,"G","H"
"29915","Christchurch Aero","20190731:2300",0,1,"G","H"
"29916","Christchurch Aero","20190801:0000",0,1,"G","H"
"29917","Christchurch Aero","20190801:0100",0,1,"G","H"
"29918","Christchurch Aero","20190801:0200",0,1,"G","H"
"29919","Christchurch Aero","20190801:0300",0,1,"G","H"
"29920","Christchurch Aero","20190801:0400",0,1,"G","H"
"29921","Christchurch Aero","20190801:0500",0,1,"G","H"
"29922","Christchurch Aero","20190801:0600",0,1,"G","H"
"29923","Christchurch Aero","20190801:0700",0,1,"G","H"
"29924","Christchurch Aero","20190801:0800",0,1,"G","H"
"29925","Christchurch Aero","20190801:0900",0.08,1,"G","H"
"29926","Christchurch Aero","20190801:1000",0.47,1,"G","H"
"29927","Christchurch Aero","20190801:1100",1.02,1,"G","H"
"29928","Christchurch Aero","20190801:1200",0.8,1,"G","H"
"29929","Christchurch Aero","20190801:1300",0.86,1,"G","H"
"29930","Christchurch Aero","20190801:1400",1.11,1,"G","H"
"29931","Christchurch Aero","20190801:1500",0.72,1,"G","H"
"29932","Christchurch Aero","20190801:1600",0.79,1,"G","H"
"29933","Christchurch Aero","20190801:1700",0.56,1,"G","H"
"29934","Christchurch Aero","20190801:1800",0.09,1,"G","H"
"29935","Christchurch Aero","20190801:1900",0,1,"G","H"
"29936","Christchurch Aero","20190801:2000",0,1,"G","H"
"29937","Christchurch Aero","20190801:2100",0,1,"G","H"
"29938","Christchurch Aero","20190801:2200",0,1,"G","H"
"29939","Christchurch Aero","20190801:2300",0,1,"G","H"
"29940","Christchurch Aero","20190802:0000",0,1,"G","H"
"29941","Christchurch Aero","20190802:0100",0,1,"G","H"
"29942","Christchurch Aero","20190802:0200",0,1,"G","H"
"29943","Christchurch Aero","20190802:0300",0,1,"G","H"
"29944","Christchurch Aero","20190802:0400",0,1,"G","H"
"29945","Christchurch Aero","20190802:0500",0,1,"G","H"
"29946","Christchurch Aero","20190802:0600",0,1,"G","H"
"29947","Christchurch Aero","20190802:0700",0,1,"G","H"
"29948","Christchurch Aero","20190802:0800",0,1,"G","H"
"29949","Christchurch Aero","20190802:0900",0.22,1,"G","H"
"29950","Christchurch Aero","20190802:1000",0.7,1,"G","H"
"29951","Christchurch Aero","20190802:1100",0.62,1,"G","H"
"29952","Christchurch Aero","20190802:1200",1.53,1,"G","H"
"29953","Christchurch Aero","20190802:1300",1.42,1,"G","H"
"29954","Christchurch Aero","20190802:1400",0.49,1,"G","H"
"29955","Christchurch Aero","20190802:1500",0.67,1,"G","H"
"29956","Christchurch Aero","20190802:1600",0.57,1,"G","H"
"29957","Christchurch Aero","20190802:1700",0.33,1,"G","H"
"29958","Christchurch Aero","20190802:1800",0.02,1,"G","H"
"29959","Christchurch Aero","20190802:1900",0,1,"G","H"
"29960","Christchurch Aero","20190802:2000",0,1,"G","H"
"29961","Christchurch Aero","20190802:2100",0,1,"G","H"
"29962","Christchurch Aero","20190802:2200",0,1,"G","H"
"29963","Christchurch Aero","20190802:2300",0,1,"G","H"
"29964","Christchurch Aero","20190803:0000",0,1,"G","H"
"29965","Christchurch Aero","20190803:0100",0,1,"G","H"
"29966","Christchurch Aero","20190803:0200",0,1,"G","H"
"29967","Christchurch Aero","20190803:0300",0,1,"G","H"
"29968","Christchurch Aero","20190803:0400",0,1,"G","H"
"29969","Christchurch Aero","20190803:0500",0,1,"G","H"
"29970","Christchurch Aero","20190803:0600",0,1,"G","H"
"29971","Christchurch Aero","20190803:0700",0,1,"G","H"
"29972","Christchurch Aero","20190803:0800",0,1,"G","H"
"29973","Christchurch Aero","20190803:0900",0.21,1,"G","H"
"29974","Christchurch Aero","20190803:1000",0.74,1,"G","H"
"29975","Christchurch Aero","20190803:1100",1.2,1,"G","H"
"29976","Christchurch Aero","20190803:1200",1.52,1,"G","H"
"29977","Christchurch Aero","20190803:1300",1.68,1,"G","H"
"29978","Christchurch Aero","20190803:1400",1.65,1,"G","H"
"29979","Christchurch Aero","20190803:1500",1.36,1,"G","H"
"29980","Christchurch Aero","20190803:1600",0.86,1,"G","H"
"29981","Christchurch Aero","20190803:1700",0.55,1,"G","H"
"29982","Christchurch Aero","20190803:1800",0.06,1,"G","H"
"29983","Christchurch Aero","20190803:1900",0,1,"G","H"
"29984","Christchurch Aero","20190803:2000",0,1,"G","H"
"29985","Christchurch Aero","20190803:2100",0,1,"G","H"
"29986","Christchurch Aero","20190803:2200",0,1,"G","H"
"29987","Christchurch Aero","20190803:2300",0,1,"G","H"
"29988","Christchurch Aero","20190804:0000",0,1,"G","H"
"29989","Christchurch Aero","20190804:0100",0,1,"G","H"
"29990","Christchurch Aero","20190804:0200",0,1,"G","H"
"29991","Christchurch Aero","20190804:0300",0,1,"G","H"
"29992","Christchurch Aero","20190804:0400",0,1,"G","H"
"29993","Christchurch Aero","20190804:0500",0,1,"G","H"
"29994","Christchurch Aero","20190804:0600",0,1,"G","H"
"29995","Christchurch Aero","20190804:0700",0,1,"G","H"
"29996","Christchurch Aero","20190804:0800",0,1,"G","H"
"29997","Christchurch Aero","20190804:0900",0.26,1,"G","H"
"29998","Christchurch Aero","20190804:1000",0.77,1,"G","H"
"29999","Christchurch Aero","20190804:1100",0.89,1,"G","H"
"30000","Christchurch Aero","20190804:1200",0.86,1,"G","H"
"30001","Christchurch Aero","20190804:1300",0.79,1,"G","H"
"30002","Christchurch Aero","20190804:1400",0.5,1,"G","H"
"30003","Christchurch Aero","20190804:1500",0.38,1,"G","H"
"30004","Christchurch Aero","20190804:1600",0.62,1,"G","H"
"30005","Christchurch Aero","20190804:1700",0.42,1,"G","H"
"30006","Christchurch Aero","20190804:1800",0.1,1,"G","H"
"30007","Christchurch Aero","20190804:1900",0,1,"G","H"
"30008","Christchurch Aero","20190804:2000",0,1,"G","H"
"30009","Christchurch Aero","20190804:2100",0,1,"G","H"
"30010","Christchurch Aero","20190804:2200",0,1,"G","H"
"30011","Christchurch Aero","20190804:2300",0,1,"G","H"
"30012","Christchurch Aero","20190805:0000",0,1,"G","H"
"30013","Christchurch Aero","20190805:0100",0,1,"G","H"
"30014","Christchurch Aero","20190805:0200",0,1,"G","H"
"30015","Christchurch Aero","20190805:0300",0,1,"G","H"
"30016","Christchurch Aero","20190805:0400",0,1,"G","H"
"30017","Christchurch Aero","20190805:0500",0,1,"G","H"
"30018","Christchurch Aero","20190805:0600",0,1,"G","H"
"30019","Christchurch Aero","20190805:0700",0,1,"G","H"
"30020","Christchurch Aero","20190805:0800",0,1,"G","H"
"30021","Christchurch Aero","20190805:0900",0.26,1,"G","H"
"30022","Christchurch Aero","20190805:1000",0.8,1,"G","H"
"30023","Christchurch Aero","20190805:1100",1.27,1,"G","H"
"30024","Christchurch Aero","20190805:1200",1.58,1,"G","H"
"30025","Christchurch Aero","20190805:1300",1.48,1,"G","H"
"30026","Christchurch Aero","20190805:1400",1.05,1,"G","H"
"30027","Christchurch Aero","20190805:1500",1.28,1,"G","H"
"30028","Christchurch Aero","20190805:1600",0.93,1,"G","H"
"30029","Christchurch Aero","20190805:1700",0.58,1,"G","H"
"30030","Christchurch Aero","20190805:1800",0.09,1,"G","H"
"30031","Christchurch Aero","20190805:1900",0,1,"G","H"
"30032","Christchurch Aero","20190805:2000",0,1,"G","H"
"30033","Christchurch Aero","20190805:2100",0,1,"G","H"
"30034","Christchurch Aero","20190805:2200",0,1,"G","H"
"30035","Christchurch Aero","20190805:2300",0,1,"G","H"
"30036","Christchurch Aero","20190806:0000",0,1,"G","H"
"30037","Christchurch Aero","20190806:0100",0,1,"G","H"
"30038","Christchurch Aero","20190806:0200",0,1,"G","H"
"30039","Christchurch Aero","20190806:0300",0,1,"G","H"
"30040","Christchurch Aero","20190806:0400",0,1,"G","H"
"30041","Christchurch Aero","20190806:0500",0,1,"G","H"
"30042","Christchurch Aero","20190806:0600",0,1,"G","H"
"30043","Christchurch Aero","20190806:0700",0,1,"G","H"
"30044","Christchurch Aero","20190806:0800",0,1,"G","H"
"30045","Christchurch Aero","20190806:0900",0.26,1,"G","H"
"30046","Christchurch Aero","20190806:1000",0.78,1,"G","H"
"30047","Christchurch Aero","20190806:1100",1.25,1,"G","H"
"30048","Christchurch Aero","20190806:1200",1.57,1,"G","H"
"30049","Christchurch Aero","20190806:1300",1.72,1,"G","H"
"30050","Christchurch Aero","20190806:1400",1.69,1,"G","H"
"30051","Christchurch Aero","20190806:1500",1.47,1,"G","H"
"30052","Christchurch Aero","20190806:1600",1.07,1,"G","H"
"30053","Christchurch Aero","20190806:1700",0.57,1,"G","H"
