"","Station","Date.local.","Amount.MJ.m2.","Period.Hrs.","Type","Freq"
"5982","Pukekohe Ews","20161105:0500",0,1,"G","H"
"5983","Pukekohe Ews","20161105:0600",0,1,"G","H"
"5984","Pukekohe Ews","20161105:0700",0.13,1,"G","H"
"5985","Pukekohe Ews","20161105:0800",0.29,1,"G","H"
"5986","Pukekohe Ews","20161105:0900",1.11,1,"G","H"
"5987","Pukekohe Ews","20161105:1000",1.91,1,"G","H"
"5988","Pukekohe Ews","20161105:1100",2.16,1,"G","H"
"5989","Pukekohe Ews","20161105:1200",2.75,1,"G","H"
"5990","Pukekohe Ews","20161105:1300",3.34,1,"G","H"
"5991","Pukekohe Ews","20161105:1400",3.06,1,"G","H"
"5992","Pukekohe Ews","20161105:1500",2.23,1,"G","H"
"5993","Pukekohe Ews","20161105:1600",1.93,1,"G","H"
"5994","Pukekohe Ews","20161105:1700",1.52,1,"G","H"
"5995","Pukekohe Ews","20161105:1800",0.91,1,"G","H"
"5996","Pukekohe Ews","20161105:1900",0.33,1,"G","H"
"5997","Pukekohe Ews","20161105:2000",0.1,1,"G","H"
"5998","Pukekohe Ews","20161105:2100",0,1,"G","H"
"5999","Pukekohe Ews","20161105:2200",0,1,"G","H"
"6000","Pukekohe Ews","20161105:2300",0,1,"G","H"
"6001","Pukekohe Ews","20161106:0000",0,1,"G","H"
"6002","Pukekohe Ews","20161106:0100",0,1,"G","H"
"6003","Pukekohe Ews","20161106:0200",0,1,"G","H"
"6004","Pukekohe Ews","20161106:0300",0,1,"G","H"
"6005","Pukekohe Ews","20161106:0400",0,1,"G","H"
"6006","Pukekohe Ews","20161106:0500",0,1,"G","H"
"6007","Pukekohe Ews","20161106:0600",0,1,"G","H"
"6008","Pukekohe Ews","20161106:0700",0.07,1,"G","H"
"6009","Pukekohe Ews","20161106:0800",0.22,1,"G","H"
"6010","Pukekohe Ews","20161106:0900",1.09,1,"G","H"
"6011","Pukekohe Ews","20161106:1000",1.55,1,"G","H"
"6012","Pukekohe Ews","20161106:1100",2.43,1,"G","H"
"6013","Pukekohe Ews","20161106:1200",2.98,1,"G","H"
"6014","Pukekohe Ews","20161106:1300",3.03,1,"G","H"
"6015","Pukekohe Ews","20161106:1400",3.29,1,"G","H"
"6016","Pukekohe Ews","20161106:1500",3.16,1,"G","H"
"6017","Pukekohe Ews","20161106:1600",1.01,1,"G","H"
"6018","Pukekohe Ews","20161106:1700",0.41,1,"G","H"
"6019","Pukekohe Ews","20161106:1800",0.49,1,"G","H"
"6020","Pukekohe Ews","20161106:1900",0.24,1,"G","H"
"6021","Pukekohe Ews","20161106:2000",0.12,1,"G","H"
"6022","Pukekohe Ews","20161106:2100",0,1,"G","H"
"6023","Pukekohe Ews","20161106:2200",0,1,"G","H"
"6024","Pukekohe Ews","20161106:2300",0,1,"G","H"
"6025","Pukekohe Ews","20161107:0000",0,1,"G","H"
"6026","Pukekohe Ews","20161107:0100",0,1,"G","H"
"6027","Pukekohe Ews","20161107:0200",0,1,"G","H"
"6028","Pukekohe Ews","20161107:0300",0,1,"G","H"
"6029","Pukekohe Ews","20161107:0400",0,1,"G","H"
"6030","Pukekohe Ews","20161107:0500",0,1,"G","H"
"6031","Pukekohe Ews","20161107:0600",0,1,"G","H"
"6032","Pukekohe Ews","20161107:0700",0.01,1,"G","H"
"6033","Pukekohe Ews","20161107:0800",0.12,1,"G","H"
"6034","Pukekohe Ews","20161107:0900",0.39,1,"G","H"
"6035","Pukekohe Ews","20161107:1000",0.37,1,"G","H"
"6036","Pukekohe Ews","20161107:1100",1.15,1,"G","H"
"6037","Pukekohe Ews","20161107:1200",2,1,"G","H"
"6038","Pukekohe Ews","20161107:1300",2.43,1,"G","H"
"6039","Pukekohe Ews","20161107:1400",2.66,1,"G","H"
"6040","Pukekohe Ews","20161107:1500",2.44,1,"G","H"
"6041","Pukekohe Ews","20161107:1600",2.42,1,"G","H"
"6042","Pukekohe Ews","20161107:1700",1.52,1,"G","H"
"6043","Pukekohe Ews","20161107:1800",0.87,1,"G","H"
"6044","Pukekohe Ews","20161107:1900",0.39,1,"G","H"
"6045","Pukekohe Ews","20161107:2000",0.06,1,"G","H"
"6046","Pukekohe Ews","20161107:2100",0,1,"G","H"
"6047","Pukekohe Ews","20161107:2200",0,1,"G","H"
"6048","Pukekohe Ews","20161107:2300",0,1,"G","H"
"6049","Pukekohe Ews","20161108:0000",0,1,"G","H"
"6050","Pukekohe Ews","20161108:0100",0,1,"G","H"
"6051","Pukekohe Ews","20161108:0200",0,1,"G","H"
"6052","Pukekohe Ews","20161108:0300",0,1,"G","H"
"6053","Pukekohe Ews","20161108:0400",0,1,"G","H"
"6054","Pukekohe Ews","20161108:0500",0,1,"G","H"
"6055","Pukekohe Ews","20161108:0600",0,1,"G","H"
"6056","Pukekohe Ews","20161108:0700",0.07,1,"G","H"
"6057","Pukekohe Ews","20161108:0800",0.5,1,"G","H"
"6058","Pukekohe Ews","20161108:0900",0.67,1,"G","H"
"6059","Pukekohe Ews","20161108:1000",1.16,1,"G","H"
"6060","Pukekohe Ews","20161108:1100",2.08,1,"G","H"
"6061","Pukekohe Ews","20161108:1200",2.44,1,"G","H"
"6062","Pukekohe Ews","20161108:1300",2.63,1,"G","H"
"6063","Pukekohe Ews","20161108:1400",3.44,1,"G","H"
"6064","Pukekohe Ews","20161108:1500",2.58,1,"G","H"
"6065","Pukekohe Ews","20161108:1600",2.25,1,"G","H"
"6066","Pukekohe Ews","20161108:1700",1.91,1,"G","H"
"6067","Pukekohe Ews","20161108:1800",1.22,1,"G","H"
"6068","Pukekohe Ews","20161108:1900",0.68,1,"G","H"
"6069","Pukekohe Ews","20161108:2000",0.2,1,"G","H"
"6070","Pukekohe Ews","20161108:2100",0,1,"G","H"
"6071","Pukekohe Ews","20161108:2200",0,1,"G","H"
"6072","Pukekohe Ews","20161108:2300",0,1,"G","H"
"6073","Pukekohe Ews","20161109:0000",0,1,"G","H"
"6074","Pukekohe Ews","20161109:0100",0,1,"G","H"
"6075","Pukekohe Ews","20161109:0200",0,1,"G","H"
"6076","Pukekohe Ews","20161109:0300",0,1,"G","H"
"6077","Pukekohe Ews","20161109:0400",0,1,"G","H"
"6078","Pukekohe Ews","20161109:0500",0,1,"G","H"
"6079","Pukekohe Ews","20161109:0600",0,1,"G","H"
"6080","Pukekohe Ews","20161109:0700",0.1,1,"G","H"
"6081","Pukekohe Ews","20161109:0800",0.72,1,"G","H"
"6082","Pukekohe Ews","20161109:0900",1.19,1,"G","H"
"6083","Pukekohe Ews","20161109:1000",1.88,1,"G","H"
"6084","Pukekohe Ews","20161109:1100",2.59,1,"G","H"
"6085","Pukekohe Ews","20161109:1200",2.78,1,"G","H"
"6086","Pukekohe Ews","20161109:1300",3.33,1,"G","H"
"6087","Pukekohe Ews","20161109:1400",3.21,1,"G","H"
"6088","Pukekohe Ews","20161109:1500",2.85,1,"G","H"
"6089","Pukekohe Ews","20161109:1600",2.7,1,"G","H"
"6090","Pukekohe Ews","20161109:1700",1.56,1,"G","H"
"6091","Pukekohe Ews","20161109:1800",0.73,1,"G","H"
"6092","Pukekohe Ews","20161109:1900",0.28,1,"G","H"
"6093","Pukekohe Ews","20161109:2000",0.06,1,"G","H"
"6094","Pukekohe Ews","20161109:2100",0,1,"G","H"
"6095","Pukekohe Ews","20161109:2200",0,1,"G","H"
"6096","Pukekohe Ews","20161109:2300",0,1,"G","H"
"6097","Pukekohe Ews","20161110:0000",0,1,"G","H"
"6098","Pukekohe Ews","20161110:0100",0,1,"G","H"
"6099","Pukekohe Ews","20161110:0200",0,1,"G","H"
"6100","Pukekohe Ews","20161110:0300",0,1,"G","H"
"6101","Pukekohe Ews","20161110:0400",0,1,"G","H"
"6102","Pukekohe Ews","20161110:0500",0,1,"G","H"
"6103","Pukekohe Ews","20161110:0600",0,1,"G","H"
"6104","Pukekohe Ews","20161110:0700",0.04,1,"G","H"
"6105","Pukekohe Ews","20161110:0800",0.3,1,"G","H"
"6106","Pukekohe Ews","20161110:0900",0.69,1,"G","H"
"6107","Pukekohe Ews","20161110:1000",1.11,1,"G","H"
"6108","Pukekohe Ews","20161110:1100",2.1,1,"G","H"
"6109","Pukekohe Ews","20161110:1200",2.05,1,"G","H"
"6110","Pukekohe Ews","20161110:1300",1.86,1,"G","H"
"6111","Pukekohe Ews","20161110:1400",2.36,1,"G","H"
"6112","Pukekohe Ews","20161110:1500",2.47,1,"G","H"
"6113","Pukekohe Ews","20161110:1600",1.63,1,"G","H"
"6114","Pukekohe Ews","20161110:1700",1.41,1,"G","H"
"6115","Pukekohe Ews","20161110:1800",1.22,1,"G","H"
"6116","Pukekohe Ews","20161110:1900",0.42,1,"G","H"
"6117","Pukekohe Ews","20161110:2000",0.09,1,"G","H"
"6118","Pukekohe Ews","20161110:2100",0,1,"G","H"
"6119","Pukekohe Ews","20161110:2200",0,1,"G","H"
"6120","Pukekohe Ews","20161110:2300",0,1,"G","H"
"6121","Pukekohe Ews","20161111:0000",0,1,"G","H"
"6122","Pukekohe Ews","20161111:0100",0,1,"G","H"
"6123","Pukekohe Ews","20161111:0200",0,1,"G","H"
"6124","Pukekohe Ews","20161111:0300",0,1,"G","H"
"6125","Pukekohe Ews","20161111:0400",0,1,"G","H"
"6126","Pukekohe Ews","20161111:0500",0,1,"G","H"
"6127","Pukekohe Ews","20161111:0600",0,1,"G","H"
"6128","Pukekohe Ews","20161111:0700",0.09,1,"G","H"
"6129","Pukekohe Ews","20161111:0800",0.27,1,"G","H"
"6130","Pukekohe Ews","20161111:0900",1.18,1,"G","H"
"6131","Pukekohe Ews","20161111:1000",1.6,1,"G","H"
"6132","Pukekohe Ews","20161111:1100",1.98,1,"G","H"
"6133","Pukekohe Ews","20161111:1200",2.15,1,"G","H"
"6134","Pukekohe Ews","20161111:1300",2.52,1,"G","H"
"6135","Pukekohe Ews","20161111:1400",1.65,1,"G","H"
"6136","Pukekohe Ews","20161111:1500",2.07,1,"G","H"
"6137","Pukekohe Ews","20161111:1600",1.5,1,"G","H"
"6138","Pukekohe Ews","20161111:1700",1.02,1,"G","H"
"6139","Pukekohe Ews","20161111:1800",0.7,1,"G","H"
"6140","Pukekohe Ews","20161111:1900",0.15,1,"G","H"
"6141","Pukekohe Ews","20161111:2000",0.04,1,"G","H"
"6142","Pukekohe Ews","20161111:2100",0,1,"G","H"
"6143","Pukekohe Ews","20161111:2200",0,1,"G","H"
"6144","Pukekohe Ews","20161111:2300",0,1,"G","H"
"6145","Pukekohe Ews","20161112:0000",0,1,"G","H"
"6146","Pukekohe Ews","20161112:0100",0,1,"G","H"
"6147","Pukekohe Ews","20161112:0200",0,1,"G","H"
"6148","Pukekohe Ews","20161112:0300",0,1,"G","H"
"6149","Pukekohe Ews","20161112:0400",0,1,"G","H"
"6150","Pukekohe Ews","20161112:0500",0,1,"G","H"
"6151","Pukekohe Ews","20161112:0600",0,1,"G","H"
"6152","Pukekohe Ews","20161112:0700",0.05,1,"G","H"
"6153","Pukekohe Ews","20161112:0800",0.2,1,"G","H"
"6154","Pukekohe Ews","20161112:0900",0.31,1,"G","H"
"6155","Pukekohe Ews","20161112:1000",0.77,1,"G","H"
"6156","Pukekohe Ews","20161112:1100",0.9,1,"G","H"
"6157","Pukekohe Ews","20161112:1200",1.32,1,"G","H"
"6158","Pukekohe Ews","20161112:1300",1.41,1,"G","H"
"6159","Pukekohe Ews","20161112:1400",1.85,1,"G","H"
"6160","Pukekohe Ews","20161112:1500",1.48,1,"G","H"
"6161","Pukekohe Ews","20161112:1600",0.9,1,"G","H"
"6162","Pukekohe Ews","20161112:1700",0.55,1,"G","H"
"6163","Pukekohe Ews","20161112:1800",0.43,1,"G","H"
"6164","Pukekohe Ews","20161112:1900",0.3,1,"G","H"
"6165","Pukekohe Ews","20161112:2000",0.06,1,"G","H"
"6166","Pukekohe Ews","20161112:2100",0,1,"G","H"
"6167","Pukekohe Ews","20161112:2200",0,1,"G","H"
"6168","Pukekohe Ews","20161112:2300",0,1,"G","H"
"6169","Pukekohe Ews","20161113:0000",0,1,"G","H"
"6170","Pukekohe Ews","20161113:0100",0,1,"G","H"
"6171","Pukekohe Ews","20161113:0200",0,1,"G","H"
"6172","Pukekohe Ews","20161113:0300",0,1,"G","H"
"6173","Pukekohe Ews","20161113:0400",0,1,"G","H"
"6174","Pukekohe Ews","20161113:0500",0,1,"G","H"
"6175","Pukekohe Ews","20161113:0600",0,1,"G","H"
"6176","Pukekohe Ews","20161113:0700",0.06,1,"G","H"
"6177","Pukekohe Ews","20161113:0800",0.57,1,"G","H"
"6178","Pukekohe Ews","20161113:0900",0.82,1,"G","H"
"6179","Pukekohe Ews","20161113:1000",1.22,1,"G","H"
"6180","Pukekohe Ews","20161113:1100",2.41,1,"G","H"
"6181","Pukekohe Ews","20161113:1200",2.03,1,"G","H"
"6182","Pukekohe Ews","20161113:1300",2.11,1,"G","H"
"6183","Pukekohe Ews","20161113:1400",3.18,1,"G","H"
"6184","Pukekohe Ews","20161113:1500",2.75,1,"G","H"
"6185","Pukekohe Ews","20161113:1600",1.79,1,"G","H"
"6186","Pukekohe Ews","20161113:1700",1.86,1,"G","H"
"6187","Pukekohe Ews","20161113:1800",0.98,1,"G","H"
"6188","Pukekohe Ews","20161113:1900",0.66,1,"G","H"
"6189","Pukekohe Ews","20161113:2000",0.21,1,"G","H"
"6190","Pukekohe Ews","20161113:2100",0,1,"G","H"
"6191","Pukekohe Ews","20161113:2200",0,1,"G","H"
"6192","Pukekohe Ews","20161113:2300",0,1,"G","H"
"6193","Pukekohe Ews","20161114:0000",0,1,"G","H"
"6194","Pukekohe Ews","20161114:0100",0,1,"G","H"
"6195","Pukekohe Ews","20161114:0200",0,1,"G","H"
"6196","Pukekohe Ews","20161114:0300",0,1,"G","H"
"6197","Pukekohe Ews","20161114:0400",0,1,"G","H"
"6198","Pukekohe Ews","20161114:0500",0,1,"G","H"
"6199","Pukekohe Ews","20161114:0600",0,1,"G","H"
"6200","Pukekohe Ews","20161114:0700",0.13,1,"G","H"
"6201","Pukekohe Ews","20161114:0800",0.4,1,"G","H"
"6202","Pukekohe Ews","20161114:0900",1.38,1,"G","H"
"6203","Pukekohe Ews","20161114:1000",1.43,1,"G","H"
"6204","Pukekohe Ews","20161114:1100",1.72,1,"G","H"
"6205","Pukekohe Ews","20161114:1200",1.89,1,"G","H"
"6206","Pukekohe Ews","20161114:1300",2.55,1,"G","H"
"6207","Pukekohe Ews","20161114:1400",2.24,1,"G","H"
"6208","Pukekohe Ews","20161114:1500",1.99,1,"G","H"
"6209","Pukekohe Ews","20161114:1600",1.43,1,"G","H"
"6210","Pukekohe Ews","20161114:1700",0.56,1,"G","H"
"6211","Pukekohe Ews","20161114:1800",0.27,1,"G","H"
"6212","Pukekohe Ews","20161114:1900",0.17,1,"G","H"
"6213","Pukekohe Ews","20161114:2000",0.07,1,"G","H"
"6214","Pukekohe Ews","20161114:2100",0,1,"G","H"
"6215","Pukekohe Ews","20161114:2200",0,1,"G","H"
"6216","Pukekohe Ews","20161114:2300",0,1,"G","H"
"6217","Pukekohe Ews","20161115:0000",0,1,"G","H"
"6218","Pukekohe Ews","20161115:0100",0,1,"G","H"
"6219","Pukekohe Ews","20161115:0200",0,1,"G","H"
"6220","Pukekohe Ews","20161115:0300",0,1,"G","H"
"6221","Pukekohe Ews","20161115:0400",0,1,"G","H"
"6222","Pukekohe Ews","20161115:0500",0,1,"G","H"
"6223","Pukekohe Ews","20161115:0600",0,1,"G","H"
"6224","Pukekohe Ews","20161115:0700",0.03,1,"G","H"
"6225","Pukekohe Ews","20161115:0800",0.17,1,"G","H"
"6226","Pukekohe Ews","20161115:0900",0.19,1,"G","H"
"6227","Pukekohe Ews","20161115:1000",0.18,1,"G","H"
"6228","Pukekohe Ews","20161115:1100",0.51,1,"G","H"
"6229","Pukekohe Ews","20161115:1200",0.53,1,"G","H"
"6230","Pukekohe Ews","20161115:1300",0.33,1,"G","H"
"6231","Pukekohe Ews","20161115:1400",0.32,1,"G","H"
"6232","Pukekohe Ews","20161115:1500",0.29,1,"G","H"
"6233","Pukekohe Ews","20161115:1600",0.2,1,"G","H"
"6234","Pukekohe Ews","20161115:1700",0.18,1,"G","H"
"6235","Pukekohe Ews","20161115:1800",0.14,1,"G","H"
"6236","Pukekohe Ews","20161115:1900",0.07,1,"G","H"
"6237","Pukekohe Ews","20161115:2000",0.03,1,"G","H"
"6238","Pukekohe Ews","20161115:2100",0.01,1,"G","H"
"6239","Pukekohe Ews","20161115:2200",0.01,1,"G","H"
"6240","Pukekohe Ews","20161115:2300",0,1,"G","H"
"6241","Pukekohe Ews","20161116:0000",0.01,1,"G","H"
"6242","Pukekohe Ews","20161116:0100",0.01,1,"G","H"
"6243","Pukekohe Ews","20161116:0200",0.01,1,"G","H"
"6244","Pukekohe Ews","20161116:0300",0.01,1,"G","H"
"6245","Pukekohe Ews","20161116:0400",0.01,1,"G","H"
"6246","Pukekohe Ews","20161116:0500",0.01,1,"G","H"
"6247","Pukekohe Ews","20161116:0600",0.01,1,"G","H"
"6248","Pukekohe Ews","20161116:0700",0.06,1,"G","H"
"6249","Pukekohe Ews","20161116:0800",0.1,1,"G","H"
"6250","Pukekohe Ews","20161116:0900",0.55,1,"G","H"
"6251","Pukekohe Ews","20161116:1000",1.15,1,"G","H"
"6252","Pukekohe Ews","20161116:1100",2.26,1,"G","H"
"6253","Pukekohe Ews","20161116:1200",2.32,1,"G","H"
"6254","Pukekohe Ews","20161116:1300",3.12,1,"G","H"
"6255","Pukekohe Ews","20161116:1400",3,1,"G","H"
"6256","Pukekohe Ews","20161116:1500",2.4,1,"G","H"
"6257","Pukekohe Ews","20161116:1600",2.61,1,"G","H"
"6258","Pukekohe Ews","20161116:1700",2.06,1,"G","H"
"6259","Pukekohe Ews","20161116:1800",1.23,1,"G","H"
"6260","Pukekohe Ews","20161116:1900",0.56,1,"G","H"
"6261","Pukekohe Ews","20161116:2000",0.19,1,"G","H"
"6262","Pukekohe Ews","20161116:2100",0.01,1,"G","H"
"6263","Pukekohe Ews","20161116:2200",0,1,"G","H"
"6264","Pukekohe Ews","20161116:2300",0,1,"G","H"
"6265","Pukekohe Ews","20161117:0000",0,1,"G","H"
"6266","Pukekohe Ews","20161117:0100",0,1,"G","H"
"6267","Pukekohe Ews","20161117:0200",0,1,"G","H"
"6268","Pukekohe Ews","20161117:0300",0,1,"G","H"
"6269","Pukekohe Ews","20161117:0400",0,1,"G","H"
"6270","Pukekohe Ews","20161117:0500",0,1,"G","H"
"6271","Pukekohe Ews","20161117:0600",0,1,"G","H"
"6272","Pukekohe Ews","20161117:0700",0.04,1,"G","H"
"6273","Pukekohe Ews","20161117:0800",0.52,1,"G","H"
"6274","Pukekohe Ews","20161117:0900",1.25,1,"G","H"
"6275","Pukekohe Ews","20161117:1000",0.88,1,"G","H"
"6276","Pukekohe Ews","20161117:1100",2.55,1,"G","H"
"6277","Pukekohe Ews","20161117:1200",2.57,1,"G","H"
"6278","Pukekohe Ews","20161117:1300",1.94,1,"G","H"
"6279","Pukekohe Ews","20161117:1400",3.4,1,"G","H"
"6280","Pukekohe Ews","20161117:1500",2.28,1,"G","H"
"6281","Pukekohe Ews","20161117:1600",2.51,1,"G","H"
"6282","Pukekohe Ews","20161117:1700",1.42,1,"G","H"
"6283","Pukekohe Ews","20161117:1800",1.09,1,"G","H"
"6284","Pukekohe Ews","20161117:1900",0.39,1,"G","H"
"6285","Pukekohe Ews","20161117:2000",0.15,1,"G","H"
"6286","Pukekohe Ews","20161117:2100",0.01,1,"G","H"
"6287","Pukekohe Ews","20161117:2200",0,1,"G","H"
"6288","Pukekohe Ews","20161117:2300",0,1,"G","H"
"6289","Pukekohe Ews","20161118:0000",0,1,"G","H"
"6290","Pukekohe Ews","20161118:0100",0,1,"G","H"
"6291","Pukekohe Ews","20161118:0200",0,1,"G","H"
"6292","Pukekohe Ews","20161118:0300",0,1,"G","H"
"6293","Pukekohe Ews","20161118:0400",0,1,"G","H"
"6294","Pukekohe Ews","20161118:0500",0,1,"G","H"
"6295","Pukekohe Ews","20161118:0600",0.01,1,"G","H"
"6296","Pukekohe Ews","20161118:0700",0.16,1,"G","H"
"6297","Pukekohe Ews","20161118:0800",0.84,1,"G","H"
"6298","Pukekohe Ews","20161118:0900",1.57,1,"G","H"
"6299","Pukekohe Ews","20161118:1000",1.75,1,"G","H"
"6300","Pukekohe Ews","20161118:1100",2.53,1,"G","H"
"6301","Pukekohe Ews","20161118:1200",3.39,1,"G","H"
"6302","Pukekohe Ews","20161118:1300",3.47,1,"G","H"
"6303","Pukekohe Ews","20161118:1400",3.64,1,"G","H"
"6304","Pukekohe Ews","20161118:1500",3.42,1,"G","H"
"6305","Pukekohe Ews","20161118:1600",2.98,1,"G","H"
"6306","Pukekohe Ews","20161118:1700",2.22,1,"G","H"
"6307","Pukekohe Ews","20161118:1800",1.65,1,"G","H"
"6308","Pukekohe Ews","20161118:1900",0.84,1,"G","H"
"6309","Pukekohe Ews","20161118:2000",0.21,1,"G","H"
"6310","Pukekohe Ews","20161118:2100",0.01,1,"G","H"
"6311","Pukekohe Ews","20161118:2200",0,1,"G","H"
"6312","Pukekohe Ews","20161118:2300",0,1,"G","H"
"6313","Pukekohe Ews","20161119:0000",0,1,"G","H"
"6314","Pukekohe Ews","20161119:0100",0,1,"G","H"
"6315","Pukekohe Ews","20161119:0200",0,1,"G","H"
"6316","Pukekohe Ews","20161119:0300",0,1,"G","H"
"6317","Pukekohe Ews","20161119:0400",0,1,"G","H"
"6318","Pukekohe Ews","20161119:0500",0,1,"G","H"
"6319","Pukekohe Ews","20161119:0600",0,1,"G","H"
"6320","Pukekohe Ews","20161119:0700",0.06,1,"G","H"
"6321","Pukekohe Ews","20161119:0800",0.18,1,"G","H"
"6322","Pukekohe Ews","20161119:0900",0.18,1,"G","H"
"6323","Pukekohe Ews","20161119:1000",0.36,1,"G","H"
"6324","Pukekohe Ews","20161119:1100",0.45,1,"G","H"
"6325","Pukekohe Ews","20161119:1200",0.66,1,"G","H"
"6326","Pukekohe Ews","20161119:1300",0.5,1,"G","H"
"6327","Pukekohe Ews","20161119:1400",0.33,1,"G","H"
"6328","Pukekohe Ews","20161119:1500",0.47,1,"G","H"
"6329","Pukekohe Ews","20161119:1600",0.49,1,"G","H"
"6330","Pukekohe Ews","20161119:1700",0.27,1,"G","H"
"6331","Pukekohe Ews","20161119:1800",0.23,1,"G","H"
"6332","Pukekohe Ews","20161119:1900",0.15,1,"G","H"
"6333","Pukekohe Ews","20161119:2000",0.06,1,"G","H"
"6334","Pukekohe Ews","20161119:2100",0,1,"G","H"
"6335","Pukekohe Ews","20161119:2200",0,1,"G","H"
"6336","Pukekohe Ews","20161119:2300",0,1,"G","H"
"6337","Pukekohe Ews","20161120:0000",0,1,"G","H"
"6338","Pukekohe Ews","20161120:0100",0,1,"G","H"
"6339","Pukekohe Ews","20161120:0200",0,1,"G","H"
"6340","Pukekohe Ews","20161120:0300",0,1,"G","H"
"6341","Pukekohe Ews","20161120:0400",0,1,"G","H"
"6342","Pukekohe Ews","20161120:0500",0,1,"G","H"
"6343","Pukekohe Ews","20161120:0600",0,1,"G","H"
"6344","Pukekohe Ews","20161120:0700",0.11,1,"G","H"
"6345","Pukekohe Ews","20161120:0800",0.61,1,"G","H"
"6346","Pukekohe Ews","20161120:0900",1.46,1,"G","H"
"6347","Pukekohe Ews","20161120:1000",1.81,1,"G","H"
"6348","Pukekohe Ews","20161120:1100",2.59,1,"G","H"
"6349","Pukekohe Ews","20161120:1200",2.29,1,"G","H"
"6350","Pukekohe Ews","20161120:1300",2.34,1,"G","H"
"6351","Pukekohe Ews","20161120:1400",2.98,1,"G","H"
"6352","Pukekohe Ews","20161120:1500",2.15,1,"G","H"
"6353","Pukekohe Ews","20161120:1600",1.82,1,"G","H"
"6354","Pukekohe Ews","20161120:1700",1.43,1,"G","H"
"6355","Pukekohe Ews","20161120:1800",0.91,1,"G","H"
"6356","Pukekohe Ews","20161120:1900",0.85,1,"G","H"
"6357","Pukekohe Ews","20161120:2000",0.29,1,"G","H"
"6358","Pukekohe Ews","20161120:2100",0.01,1,"G","H"
"6359","Pukekohe Ews","20161120:2200",0,1,"G","H"
"6360","Pukekohe Ews","20161120:2300",0,1,"G","H"
"6361","Pukekohe Ews","20161121:0000",0,1,"G","H"
"6362","Pukekohe Ews","20161121:0100",0,1,"G","H"
"6363","Pukekohe Ews","20161121:0200",0,1,"G","H"
"6364","Pukekohe Ews","20161121:0300",0,1,"G","H"
"6365","Pukekohe Ews","20161121:0400",0,1,"G","H"
"6366","Pukekohe Ews","20161121:0500",0,1,"G","H"
"6367","Pukekohe Ews","20161121:0600",0,1,"G","H"
"6368","Pukekohe Ews","20161121:0700",0.12,1,"G","H"
"6369","Pukekohe Ews","20161121:0800",0.62,1,"G","H"
"6370","Pukekohe Ews","20161121:0900",1.22,1,"G","H"
"6371","Pukekohe Ews","20161121:1000",2.03,1,"G","H"
"6372","Pukekohe Ews","20161121:1100",2.88,1,"G","H"
"6373","Pukekohe Ews","20161121:1200",3.37,1,"G","H"
"6374","Pukekohe Ews","20161121:1300",3.13,1,"G","H"
"6375","Pukekohe Ews","20161121:1400",3.15,1,"G","H"
"6376","Pukekohe Ews","20161121:1500",2.88,1,"G","H"
"6377","Pukekohe Ews","20161121:1600",2.52,1,"G","H"
"6378","Pukekohe Ews","20161121:1700",2.46,1,"G","H"
"6379","Pukekohe Ews","20161121:1800",1.46,1,"G","H"
"6380","Pukekohe Ews","20161121:1900",0.84,1,"G","H"
"6381","Pukekohe Ews","20161121:2000",0.24,1,"G","H"
"6382","Pukekohe Ews","20161121:2100",0.01,1,"G","H"
"6383","Pukekohe Ews","20161121:2200",0,1,"G","H"
"6384","Pukekohe Ews","20161121:2300",0,1,"G","H"
"6385","Pukekohe Ews","20161122:0000",0,1,"G","H"
"6386","Pukekohe Ews","20161122:0100",0,1,"G","H"
"6387","Pukekohe Ews","20161122:0200",0,1,"G","H"
"6388","Pukekohe Ews","20161122:0300",0,1,"G","H"
"6389","Pukekohe Ews","20161122:0400",0,1,"G","H"
"6390","Pukekohe Ews","20161122:0500",0,1,"G","H"
"6391","Pukekohe Ews","20161122:0600",0,1,"G","H"
"6392","Pukekohe Ews","20161122:0700",0.11,1,"G","H"
"6393","Pukekohe Ews","20161122:0800",0.8,1,"G","H"
"6394","Pukekohe Ews","20161122:0900",1.38,1,"G","H"
"6395","Pukekohe Ews","20161122:1000",2.36,1,"G","H"
"6396","Pukekohe Ews","20161122:1100",2.92,1,"G","H"
"6397","Pukekohe Ews","20161122:1200",3.33,1,"G","H"
"6398","Pukekohe Ews","20161122:1300",3.52,1,"G","H"
"6399","Pukekohe Ews","20161122:1400",3.6,1,"G","H"
"6400","Pukekohe Ews","20161122:1500",3.43,1,"G","H"
"6401","Pukekohe Ews","20161122:1600",3.02,1,"G","H"
"6402","Pukekohe Ews","20161122:1700",2.46,1,"G","H"
"6403","Pukekohe Ews","20161122:1800",1.78,1,"G","H"
"6404","Pukekohe Ews","20161122:1900",1.04,1,"G","H"
"6405","Pukekohe Ews","20161122:2000",0.34,1,"G","H"
"6406","Pukekohe Ews","20161122:2100",0.01,1,"G","H"
"6407","Pukekohe Ews","20161122:2200",0,1,"G","H"
"6408","Pukekohe Ews","20161122:2300",0,1,"G","H"
"6409","Pukekohe Ews","20161123:0000",0,1,"G","H"
"6410","Pukekohe Ews","20161123:0100",0,1,"G","H"
"6411","Pukekohe Ews","20161123:0200",0,1,"G","H"
"6412","Pukekohe Ews","20161123:0300",0,1,"G","H"
"6413","Pukekohe Ews","20161123:0400",0,1,"G","H"
"6414","Pukekohe Ews","20161123:0500",0,1,"G","H"
